ID,UPA,EventDate,Employer,Address1,Address2,City,State,Zip,Latitude,Longitude,Primary NAICS,Hospitalized,Amputation,Loss of Eye,Inspection,Final Narrative,Nature,NatureTitle,Part of Body,Part of Body Title,Event,EventTitle,Source,SourceTitle,Secondary Source,Secondary Source Title,FederalState
2015031361,970915,3/20/2015,"Keller, Inc.",7043 Bunkerhill Rd.,,GREENLEAF,WISCONSIN,54126,44.3,-88.1,236220,1,0,0,,"On or about March 20, 2015, at 3:30 p.m., an employee was placing/helping to place a structural tube on a concrete pier foundation at the jobsite. While the tube was being set, the bottom of the column slipped off of the pier and hit the employee on the ankle.  The structural tube pier weighed approximately 250 pounds and was approximately 14 to 16 feet long. This structural tube would be used as a vertical support tube.",1972,"Soreness, pain, hurt-nonspecified injury",52,Ankle(s),6269,"Struck by swinging or slipping object, other than handheld, n.e.c.",4139,"Structural metal materials, n.e.c.",6691,"Piers, wharfs",1
2015031390,971140,3/23/2015,Pro Building Systems,2390 Cobb Parkway,,KENNESAW,GEORGIA,30152,33.99,-84.59,236220,1,0,0,1050185,The injured employee was removing a section of a protective walkway. He was using a stepladder to climb beside the walkway to remove a sheet of plywood. He stepped from the stepladder to the top of the protective walkway. The walkway collapsed to the ground with the employee on top. He broke his left femur and dislocated his knee.,1834,Fractures and dislocations,589,"Multiple lower extremities locations, n.e.c.",4310,"Fall from collapsing structure or equipment, unspecified",6340,"Scaffolds-staging, unspecified",,,1
2015031400,970757,3/23/2015,Interstate Electrical Services,940 Bellmont Street,,BROCKTON,MASSACHUSETTS,02301,42.06,-71.05,238210,0,1,0,1048653,An employee suffered possible broken bones and a partial amputation of the left long finger while attempting to move a steel grate.,1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6252,Injured by slipping or swinging object held by injured worker,4134,Grates,,,1
2015031437,971383,3/24/2015,"Coastal Industrial Company, Inc.",1 Chemical Plant Rd ,,RICEBORO,GEORGIA,31323,31.73,-81.46,236220,0,1,0,,"An employee was assembling piping (10 feet long, weighing approximately 100 pounds) on a pump skid. When the pipe was set down, the employee's finger was caught between the pipe and the flange, amputating the tip of the left ring finger. The employee required surgery.",1311,Amputations,4422,Fingertip(s),642,Compressed or pinched by shifting objects or equipment,4123,"Metal pipes, tubing",429,"Fasteners, connectors, ropes, ties, n.e.c.",1
2015031475,971634,3/25/2015,Bulldog Construction Inc,2600 Independence Ave SE,,WASHINGTON,DISTRICT OF COLUMBIA,20012,38.88,-77,236220,1,0,0,,"An employee was setting a rebar wall panel. After cutting the panel loose, the crane started to ascend. The employee held the crane choker to keep it from getting hung up on anything as it ascended. During this time, he got his finger pinched between the choker and the rebar. He was hospitalized with a potential broken finger on his left hand.",1972,"Soreness, pain, hurt-nonspecified injury",4420,"Finger(s), fingernail(s), unspecified",642,Compressed or pinched by shifting objects or equipment,3430,"Cranes, unspecified",4132,"Bars, rods, reinforcing bar (rebar)",1
2015031482,972789,3/25/2015,Kava Construction,805 Helen Avenue,,PORTLAND,NORTH DAKOTA,58274,47.49,-97.37,236220,0,1,0,,An employee suffered an amputation to his left index finger when it was crushed by a chain sprocket on a conveyor belt grain thrower. The chain sprocket was unguarded at the time.,1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6412,Caught in running equipment or machinery during regular operation,3423,Conveyors-chain,,,1
2015031484,971715,3/25/2015,"KAP Contracting Co., Inc.",Smyna Leipsic Road,and Route 13,SMYRNA,DELAWARE,19977,39.28,-75.6,238210,1,0,0,1049333,"At approximately 8:10 p.m., on 3/25/15, an employee fell 20 to 30 feet from an articulating boom bucket to the ground. The employee was tightening bolts for mast arms on traffic signal lights when the clip tie-off point broke and the employee fell. The employee sustained cracked lumbar vertebrae and head lacerations.",111,Fractures,322,Lumbar region,4336,Other fall to lower level 26 to 30 feet,8422,"Boom truck, bucket or basket hoist truck",429,"Fasteners, connectors, ropes, ties, n.e.c.",1
2015031536,971987,3/27/2015,"CLAYPOOL ELECTRIC, INC.",4600 International Gateway,,COLUMBUS,OHIO,43215,39.99,-82.88,238210,1,0,0,1052970,"An employee experienced a shock and arc flash when cleaning the inside of electrical gear that was believed to be shut off. The employee received second and third degree burns on the face, hands, and arms.",1533,Third or fourth degree electrical burns,899,"Multiple body parts, n.e.c.",5110,"Direct exposure to electricity, unspecified",4410,"Electric parts, unspecified",4417,"Switchboards, switches, fuses",1
2015031539,972352,3/27/2015,"Wachta, Inc.",11210West Airport Road,,STAFFORD,TEXAS,77477,29.64,-95.57,238210,1,0,0,,"An employee preparing to move a damaged light pole to make room for a new one caught his hand between portions of the pole after trying to section it out by cutting it with a reciprocating saw. The light pole bent, and his hand was caught between sections.",1972,"Soreness, pain, hurt-nonspecified injury",440,"Hand(s), unspecified",642,Compressed or pinched by shifting objects or equipment,6353,"Lamp posts, street lights",,,1
2015031551,972539,3/28/2015,"Millennium Enterprises Unlimited, Inc.",5500 Milan Drive,,ORLANDO,FLORIDA,32804,28.61,-81.41,238210,1,0,0,,"An employee dropped a piece of PVC conduit on his thumb, breaking it and damaging tendons.",1830,"Fractures and other injuries, unspecified",4420,"Finger(s), fingernail(s), unspecified",6231,Struck by object or equipment dropped by injured worker,4125,"Plastic, PVC, or rubber pipes and tubing",,,1
2015031553,972247,3/28/2015,Three Phase Line Construction,24909 West East Belvidere Rd.,,ROUND LAKE,ILLINOIS,60073,42.35,-88.09,238210,1,0,0,,An employee sustained an electrical shock and burns to the hand during construction of electrical power transmission and distribution lines.,193,"Electrocutions, electric shocks",6,BODY SYSTEMS,5112,"Direct exposure to electricity, greater than 220 volts",4415,"Power lines, transformers, convertors",,,1
2015031572,972488,3/30/2015,"Raff Electric, Inc.",The Crozer-Keystone Surgery Center at Haverford,2010 West Chester Pike #212,HAVERTOWN,PENNSYLVANIA,19083,39.97,-75.3,238210,1,0,0,1056861,"On Monday, March 30, 2015, at 12:38 p.m., an employee was standing on a 6-foot fiberglass ladder inside the entrance to the first floor when he touched an energized wire and received an electric shock. He fell from the ladder to the floor and fractured his left elbow.",111,Fractures,422,Elbow(s),4331,Other fall to lower level less than 6 feet,740,"Ladders, unspecified",4411,Electrical wiring-building,1
2015031587,972461,3/30/2015,"Morton Buildings, Inc",1774 300 Road,,FORMOSO,KANSAS,66942,39.77,-97.99,236220,0,1,0,1051582,An employee severed his left thumb while using a Skil saw to cut a 2 x 6 board.  He was hospitalized for reattachment surgery.,1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6311,Struck against moving part of machinery or equipment,7224,"Saws-powered, except chainsaws",,,1
2015031592,972661,3/30/2015,"Riverside Construction Co., Inc.",1105 State Route 97,,HAVANA,ILLINOIS,62644,40.29,-90.04,236220,1,0,0,,"While working on the roof of a new commercial building, an employee tripped and fell, landing on a steel purlin. The employee lacerated the left arm and required surgery and hospitalization.",132,"Cuts, lacerations",420,"Arm(s), unspecified",4210,"Fall on same level due to tripping, unspecified",6540,"Roofs, unspecified",,,1
2015031622,972930,3/31/2015,J.P. Cullen & Sons,"Epic Campus 4, Bldg 2",802 Northern Lights,VERONA,WISCONSIN,53593,43,-89.55,236220,1,0,0,1051194,A mason employee fell more than 40 feet from the roof of a building after hitting a hydro-mobile while coming off the roof. The employee was wearing a harness and had retractable fall protection available at the time of the incident.,10,"Traumatic injuries and disorders, unspecified",9999,Nonclassifiable,4337,Other fall to lower level more than 30 feet,6540,"Roofs, unspecified",,,1
2015031632,975366,3/31/2015,"Mahan, Inc.",SK Plymoth Tank Battery,? mile west on N. Greatlake Rd and 114th Street,HUNTER,OKLAHOMA,74640,36.56,-97.65,238210,1,0,0,1056179,An employee was shocked and received third degree burns while working inside of a 480-volt panel. The panel was not off at the time.,193,"Electrocutions, electric shocks",6,BODY SYSTEMS,5112,"Direct exposure to electricity, greater than 220 volts",4417,"Switchboards, switches, fuses",,,1
2015041673,973746,4/1/2015,"All Florida Electric Co., Inc.",226 Gale Lemarand Dr.,Parking Garage 7,GAINESVILLE,FLORIDA,32601,29.65,-82.32,238210,1,0,0,,"A crew of four employees was waiting for a concrete truck to arrive at the site to fill the excavation. The crew found that a water reclamation pipe had a leak and sprayed water onto the 4-foot-high excavation wall. Some of the dirt fell back into the excavation, so the injured employee entered the excavation to shovel it out. While he was in the excavation, additional dirt and a piece of parking lot asphalt collapsed into the excavation and struck him.",10,"Traumatic injuries and disorders, unspecified",9999,Nonclassifiable,655,"Struck, caught, or crushed in other collapsing structure or equipment",949,"Scrap, waste, debris, n.e.c.",,,1
2015041711,973926,4/3/2015,Phillip May Corporation,DFW Terminal B,,DFW AIRPORT,TEXAS,75261,32.78,-96.79,236220,1,0,0,,An employee pinched his finger while removing plywood from a work area. His finger got caught between the concrete and plywood; he was hospitalized.,1972,"Soreness, pain, hurt-nonspecified injury",4420,"Finger(s), fingernail(s), unspecified",642,Compressed or pinched by shifting objects or equipment,4152,"Plywood, wood paneling; particle, chip, flake board",650,"Other structural elements, unspecified",1
2015041715,974016,4/3/2015,"Nunez Construction Service, Inc.",2700 SW 27th Ave.,,MIAMI,FLORIDA,33133,25.74,-80.24,236220,1,0,0,1056318,"An employee was dismantling a scaffold while unaware that he was tied off onto it. He fell from the scaffold, approximately 7 feet to the ground below.",10,"Traumatic injuries and disorders, unspecified",9999,Nonclassifiable,4332,Other fall to lower level 6 to 10 feet,6340,"Scaffolds-staging, unspecified",,,1
2015041733,973930,4/3/2015,"Electro-Mech, Inc.", 300 Nissan Drive,,CANTON,MISSISSIPPI,39046,32.67,-89.93,238210,1,0,0,1052637,"On or about April 3, 2015, an employee fell 18 feet while working on metal decking inside the Nissan Paint and Body Plant.",10,"Traumatic injuries and disorders, unspecified",9999,Nonclassifiable,4334,Other fall to lower level 16 to 20 feet,630,"Structures other than buildings, unspecified",,,1
2015041748,974037,4/4/2015,DSE Erectors Inc.,1451 Louis Mikulin Road,,BRYAN,TEXAS,77807,30.67,-96.44,236220,1,0,0,,An employee fell from a 15-foot-high ladder.,10,"Traumatic injuries and disorders, unspecified",9999,Nonclassifiable,4333,Other fall to lower level 11 to 15 feet ,740,"Ladders, unspecified",,,1
2015041812,974289,4/7/2015,Florida Safety Contractors,side of the road,,PINELLAS PARK,FLORIDA,33780,27.84,-82.7,238210,1,0,0,,"While unloading a trailer, the trailer shifted and hit the employee in the leg.",1972,"Soreness, pain, hurt-nonspecified injury",510,"Leg(s), unspecified",6223,Struck by object or equipment rolling freely,483,Trailers,,,1
2015041828,974674,4/8/2015,Nan Inc.,Schofield Barracks Quad B,,SCHOFIELD BARRACKS,HAWAII,96857,21.48,-158.06,236220,0,1,0,1055338,An employee amputated a toe at the Quad B construction site.,1311,Amputations,532,"Toes(s), toenail(s)",9999,Nonclassifiable,9999,Nonclassifiable,,,0
2015041840,977893,4/8/2015,Layne Christiansen,1700 Bridges Road,,ASHBURN,GEORGIA,31714,31.7,-83.65,236220,1,0,0,,An employee suffered severe cramping and heat exhaustion while performing work in 80-degree weather. He was hospitalized overnight.,1725,"Heat exhaustion, prostration",6,BODY SYSTEMS,531,Exposure to environmental heat,9262,Heat-environmental,,,1
2015041877,975724,4/9/2015,"Young Electric, Inc.",3046 E. 31 St. S.,,WICHITA,KANSAS,67216,37.63,-97.3,238210,1,0,0,1055591,"Two employees were preparing two industrial control panels for shipment. The control panel is 5 feet wide, 7 feet tall, 1 foot deep, and weighs approximately 500lbs. They were setting one on the shipping pallet when the second one fell on top of the worker striking him on the back and injuring his right shoulder, ribs, and lung.",1972,"Soreness, pain, hurt-nonspecified injury",899,"Multiple body parts, n.e.c.",6230,"Struck by falling object or equipment, unspecified",4417,"Switchboards, switches, fuses",,,1
2015041931,975105,4/11/2015,Harlan Electrical Contracting Company,412 Francis Ave,,WOODBURY,NEW JERSEY,08096,39.84,-75.15,238210,1,0,0,,An employee was injured when the ATV he was riding turned over and landed on him.,10,"Traumatic injuries and disorders, unspecified",9999,Nonclassifiable,2731,"Jack-knifed or overturned, nonroadway",8611,"ATV, all terrain vehicle",,,1
2015041935,975252,4/12/2015,"Burton Builders,Inc.",21500 Old Hwy 25 N.,,FULTON,MISSISSIPPI,38843,34.33,-88.34,236220,0,1,0,1058358,An employee's right leg was crushed after being struck by an excavator bucket and pinned between the bucket and a concrete retaining wall. The employee's right leg was amputated above the knee.,1311,Amputations,519,"Leg(s), n.e.c.",6213,Struck by swinging part of powered vehicle,3210,"Excavating machinery, unspecified",,,1
2015041975,975312,4/13/2015,New Hampshire Electric Cooperative,Abenaki Ski Area,390 Pine Hill Rd.,WOLFEBORO,NEW HAMPSHIRE,03894,43.59,-71.19,221122,1,0,0,1055234,"Two employees were removing service wire that had been de-energized (energy source to street lights in preparation for demolition work for a new ski lodge). The injured employee climbed a utility pole; when he cut the line, it changed the balance of the pole (strain on pole) and caused it to break off at ground level. The employee fell approximately 22 to 25 feet to the ground. He was hospitalized.",10,"Traumatic injuries and disorders, unspecified",9999,Nonclassifiable,4315,Fall from collapsing structure or equipment 21 to 25 feet ,6352,Utility and telephone poles,4415,"Power lines, transformers, convertors",1
2015040434,976232,4/15/2015,PS Electric,VA Hospital La Jolla,3350 La Jolla Village Dr,LA JOLLA,CALIFORNIA,92037,32.84,-117.25,238210,1,0,0,,An employee descending a ladder fell and broke their pelvis while surveying an area that would need to have an electrical conduit installed.,111,Fractures,342,Pelvis,4330,"Other fall to lower level, unspecified",740,"Ladders, unspecified",,,0
